,Cluster,ID#,Balance,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
3418,1,3441,20516.0,1,1,1,3500.0,20,0.0,0.0,1429,0
3419,1,3442,97391.0,1,1,1,26299.0,8,0.0,0.0,1607,0
3420,1,3443,29253.0,1,1,1,7625.0,5,0.0,0.0,1630,0
3421,1,3444,139982.0,1,1,1,14500.0,6,0.0,0.0,1430,0
3422,2,3445,68192.0,1,1,1,1300.0,9,777.5,2.5,1640,0
3423,2,3446,21615.0,1,1,1,5043.0,13,777.5,2.0,1069,0
3424,2,3447,36829.0,4,1,1,42497.0,19,777.5,1.0,1015,1
3425,0,3448,152178.0,4,1,1,39760.0,15,248.0,1.0,1073,0
3426,1,3449,17397.0,1,1,1,1750.0,7,0.0,0.0,1215,0
3427,2,3450,45006.0,1,1,1,1400.0,6,300.0,2.5,925,0
3428,2,3451,4289.0,1,1,1,2350.0,4,750.0,2.0,1083,0
3429,3,3452,133351.0,5,1,1,57626.25,38,777.5,2.5,1529,1
3430,1,3453,42093.0,1,1,1,1831.0,4,0.0,0.0,1526,0
3431,1,3454,74331.0,3,1,1,15779.0,14,0.0,0.0,1514,0
3432,2,3455,120462.0,1,1,1,10500.0,9,750.0,2.0,1503,0
3433,1,3456,14243.0,1,1,1,6654.0,17,0.0,0.0,1487,0
3434,1,3457,6803.0,1,1,1,1644.0,11,0.0,0.0,1296,0
3435,1,3458,8885.0,1,1,1,1500.0,5,0.0,0.0,1386,0
3436,1,3459,38761.0,2,1,1,9015.0,12,0.0,0.0,1533,0
3437,1,3460,5500.0,1,1,1,0.0,0,0.0,0.0,989,0
3438,2,3461,76660.0,3,1,1,38807.0,24,777.5,1.0,1193,0
3439,1,3462,30463.0,1,1,1,4619.0,9,0.0,0.0,1275,0
3440,1,3463,6914.0,1,1,1,0.0,0,0.0,0.0,812,0
3441,1,3464,67495.0,2,1,1,8620.0,8,0.0,0.0,1302,0
3442,1,3465,15339.0,1,1,1,1375.0,4,0.0,0.0,628,0
3443,2,3466,5745.0,1,1,1,400.0,4,400.0,2.5,1067,0
3444,0,3467,81155.0,4,1,1,49904.0,38,0.0,0.0,1276,0
3445,1,3468,45432.0,3,1,1,12833.0,15,0.0,0.0,1322,0
3446,1,3469,39386.0,1,1,1,18722.0,7,0.0,0.0,1359,0
3447,2,3470,69647.0,4,1,1,45175.0,20,777.5,2.5,854,1
3448,1,3471,25849.0,1,1,1,0.0,0,0.0,0.0,996,0
3449,1,3472,3625.0,1,1,1,0.0,0,0.0,0.0,1369,0
3450,2,3473,4057.0,1,1,1,23050.0,11,777.5,2.5,1135,1
3451,1,3474,30273.0,1,1,1,1720.0,8,0.0,0.0,1117,0
3452,1,3475,24750.0,1,1,1,0.0,0,0.0,0.0,968,1
3453,1,3476,12471.0,1,1,1,0.0,0,0.0,0.0,666,0
3454,1,3477,2000.0,1,1,1,0.0,0,0.0,0.0,1479,0
3455,1,3478,2827.0,1,1,1,0.0,0,0.0,0.0,1375,0
3456,1,3479,63121.0,3,1,1,16634.0,16,150.0,1.0,1349,0
3457,1,3480,19694.0,1,1,1,2125.0,10,0.0,0.0,1436,0
3458,1,3481,11571.0,1,1,1,0.0,0,0.0,0.0,1116,0
3459,1,3482,26933.0,1,1,1,750.0,6,0.0,0.0,1299,0
3460,1,3483,1456.0,1,1,1,500.0,1,0.0,0.0,1130,0
3461,2,3484,16188.0,1,1,1,3726.0,7,300.0,2.5,900,1
3462,1,3485,12088.0,4,1,1,27292.0,17,100.0,1.0,1298,1
3463,2,3486,119214.0,1,1,1,19633.0,23,777.5,2.5,1041,1
3464,2,3487,66956.0,1,1,1,4520.0,5,777.5,1.0,1342,0
3465,1,3488,4360.0,1,1,1,2000.0,9,0.0,0.0,1355,0
3466,1,3489,7056.0,1,1,1,0.0,0,0.0,0.0,1057,0
3467,1,3490,32934.0,1,1,1,500.0,1,0.0,0.0,858,1
3468,2,3491,6551.0,1,1,1,300.0,3,300.0,2.5,1117,0
3469,1,3492,24915.0,1,1,1,265.0,3,0.0,0.0,1184,0
3470,2,3493,10100.0,1,1,1,4400.0,12,777.5,2.5,1032,0
3471,1,3494,20691.0,1,1,1,16448.0,6,0.0,0.0,1227,0
3472,1,3495,11676.0,1,1,1,1000.0,1,0.0,0.0,1158,0
3473,1,3496,31504.0,1,1,1,7358.0,2,0.0,0.0,1022,0
3474,1,3497,12093.0,1,1,1,1605.0,4,0.0,0.0,1411,0
3475,1,3498,44353.0,1,1,1,2500.0,1,0.0,0.0,138,0
3476,1,3499,35557.0,1,1,1,350.0,3,0.0,0.0,1135,0
3477,2,3500,38465.0,1,1,1,10550.0,3,550.0,2.0,1580,1
3478,1,3501,3258.0,1,1,1,0.0,0,0.0,0.0,106,0
3479,2,3502,31224.0,1,1,1,1150.0,7,650.0,2.5,1508,0
3480,2,3503,93191.0,1,1,1,10463.0,17,777.5,2.5,1539,0
3481,1,3504,20010.0,1,1,1,0.0,0,0.0,0.0,1302,0
3482,1,3505,37866.0,2,1,1,9200.0,18,0.0,0.0,1230,0
3483,1,3506,65664.0,2,1,1,11899.0,5,0.0,0.0,1121,0
3484,1,3507,59967.0,1,1,1,10000.0,4,0.0,0.0,959,1
3485,3,3508,12134.0,4,1,1,57626.25,25,777.5,2.5,974,1
3486,1,3509,19892.0,1,1,1,3505.0,13,0.0,0.0,1240,0
3487,2,3510,38292.0,1,2,1,12487.0,13,250.0,2.0,531,0
3488,0,3511,68224.0,4,1,1,28916.0,16,0.0,0.0,1258,0
3489,2,3512,103645.0,1,1,1,3450.0,3,777.5,2.0,1374,0
3490,0,3513,189077.0,4,1,1,54353.0,27,100.0,1.0,542,0
3491,1,3514,3246.0,1,1,1,0.0,0,0.0,0.0,1401,0
3492,1,3515,33323.0,1,1,1,0.0,0,0.0,0.0,1405,0
3493,1,3516,114719.0,1,1,1,0.0,0,0.0,0.0,1136,1
3494,1,3517,60319.0,3,1,1,22051.0,19,50.0,1.0,817,0
3495,1,3518,25705.0,1,1,1,0.0,0,0.0,0.0,1180,0
3496,1,3519,52475.0,3,1,1,14447.0,13,0.0,0.0,962,0
3497,0,3520,151265.0,5,1,1,57626.25,13,0.0,0.0,1213,0
3498,1,3521,960.0,1,1,1,6000.0,1,0.0,0.0,1262,1
3499,1,3522,17036.0,1,1,1,0.0,0,0.0,0.0,1210,0
3500,1,3523,34458.0,1,1,1,1883.0,8,0.0,0.0,843,0
3501,0,3524,177785.0,5,1,1,57626.25,15,0.0,0.0,1251,1
3502,2,3525,13125.0,1,1,1,550.0,4,550.0,2.5,268,0
3503,1,3526,14494.0,1,1,1,500.0,1,0.0,0.0,575,0
3504,1,3527,13460.0,1,1,1,0.0,0,0.0,0.0,271,0
3505,1,3528,9216.0,1,1,1,340.0,3,0.0,0.0,1466,0
3506,1,3529,22840.0,1,1,1,0.0,0,0.0,0.0,773,0
3507,1,3530,22289.0,3,1,1,18105.0,34,189.0,1.0,1501,1
3508,2,3531,9389.0,1,1,1,4195.0,5,695.0,2.0,1509,1
3509,1,3532,26375.0,1,1,1,7875.0,38,0.0,0.0,1431,0
3510,1,3533,3625.0,1,1,1,2000.0,9,0.0,0.0,1431,0
3511,1,3534,16200.0,1,1,1,5375.0,28,0.0,0.0,1407,0
3512,1,3535,40465.0,1,1,1,6540.0,28,0.0,0.0,1408,0
3513,1,3536,1000.0,1,1,1,375.0,3,0.0,0.0,1382,0
3514,1,3537,4750.0,1,1,1,1875.0,8,0.0,0.0,1416,0
3515,1,3538,74280.0,3,1,1,23735.0,18,0.0,0.0,1425,0
3516,1,3539,1250.0,1,1,1,625.0,5,0.0,0.0,1071,0
3517,2,3540,60014.0,4,1,1,45105.0,32,500.0,2.0,669,0
3518,1,3541,12250.0,1,1,1,4875.0,32,0.0,0.0,1346,0
3519,1,3542,8250.0,1,1,1,3000.0,17,0.0,0.0,915,0
3520,1,3543,15732.0,1,1,1,6875.0,33,0.0,0.0,666,0
3521,1,3544,9300.0,1,1,1,3250.0,18,0.0,0.0,1396,0
3522,1,3545,9500.0,1,1,1,3125.0,18,0.0,0.0,1415,0
3523,1,3546,3750.0,1,1,1,1500.0,5,0.0,0.0,1397,0
3524,1,3547,12350.0,1,1,1,4125.0,26,0.0,0.0,1314,0
3525,1,3548,13623.0,1,1,1,2625.0,14,0.0,0.0,1330,0
3526,1,3549,10824.0,1,1,1,3375.0,19,0.0,0.0,867,0
3527,1,3550,1250.0,1,1,1,1250.0,3,0.0,0.0,679,0
3528,1,3551,17215.0,1,1,1,1750.0,7,0.0,0.0,1423,0
3529,1,3552,16825.0,1,1,1,4250.0,27,0.0,0.0,1431,0
3530,1,3553,2125.0,1,1,1,875.0,7,0.0,0.0,1396,0
3531,1,3554,9175.0,1,1,1,4000.0,25,0.0,0.0,1428,0
3532,1,3555,23717.0,1,1,1,3375.0,19,0.0,0.0,1404,0
3533,1,3556,18750.0,1,1,1,7000.0,38,0.0,0.0,1036,0
3534,1,3557,6125.0,1,1,1,2750.0,8,0.0,0.0,144,0
3535,1,3558,4399.0,1,1,1,750.0,6,0.0,0.0,1369,0
3536,1,3559,10200.0,1,1,1,3625.0,15,0.0,0.0,1408,0
3537,1,3560,49151.0,2,1,1,12931.0,38,0.0,0.0,1423,0
3538,1,3561,9375.0,1,1,1,3250.0,19,0.0,0.0,1410,0
3539,1,3562,8992.0,1,1,1,1250.0,3,0.0,0.0,1417,0
3540,1,3563,13936.0,1,1,1,1625.0,6,0.0,0.0,1418,0
3541,1,3564,5250.0,1,1,1,1875.0,8,0.0,0.0,1418,0
3542,1,3565,5500.0,1,1,1,2875.0,9,0.0,0.0,1428,0
3543,2,3566,29182.0,1,1,1,3517.0,18,642.0,2.0,1404,0
3544,1,3567,7400.0,1,1,1,2600.0,14,0.0,0.0,1394,0
3545,1,3568,4350.0,1,1,1,2100.0,10,0.0,0.0,1409,0
3546,1,3569,6875.0,1,1,1,4625.0,30,0.0,0.0,581,0
3547,1,3570,6000.0,1,1,1,2250.0,4,0.0,0.0,713,0
3548,2,3571,11927.0,1,1,1,4000.0,15,500.0,1.0,1188,0
3549,1,3572,11864.0,1,1,1,2500.0,13,0.0,0.0,1397,0
3550,1,3573,10000.0,1,1,1,3375.0,19,0.0,0.0,1418,0
3551,1,3574,5375.0,1,1,1,1375.0,11,0.0,0.0,1396,0
3552,1,3575,4500.0,1,1,1,1500.0,5,0.0,0.0,1033,0
3553,1,3576,4150.0,1,1,1,375.0,3,0.0,0.0,1424,0
3554,1,3577,9125.0,1,1,1,750.0,6,0.0,0.0,1174,0
3555,1,3578,13301.0,1,1,1,3500.0,21,0.0,0.0,1400,0
3556,1,3579,16504.0,1,1,1,500.0,4,0.0,0.0,1397,0
3557,1,3580,10400.0,1,1,1,1840.0,10,0.0,0.0,1397,0
3558,1,3581,3750.0,1,1,1,1750.0,7,0.0,0.0,1178,0
3559,1,3582,8725.0,1,1,1,5600.0,14,0.0,0.0,1426,0
3560,1,3583,7388.0,1,1,1,3958.0,15,150.0,1.0,446,0
3561,1,3584,16700.0,1,1,1,1500.0,5,0.0,0.0,1269,0
3562,1,3585,11850.0,1,1,1,4475.0,29,0.0,0.0,893,0
3563,1,3586,62705.0,1,1,1,2750.0,15,0.0,0.0,1422,0
3564,1,3587,2125.0,1,1,1,625.0,5,0.0,0.0,1248,0
3565,1,3588,11875.0,1,1,1,3625.0,22,0.0,0.0,1408,0
3566,1,3589,7375.0,1,1,1,2750.0,13,0.0,0.0,714,0
3567,1,3590,54264.0,3,1,1,15178.0,17,0.0,0.0,1397,1
3568,0,3591,49482.0,4,1,1,33147.0,23,0.0,0.0,1255,0
3569,1,3592,48607.0,3,1,1,18284.0,37,0.0,0.0,1339,0
3570,1,3593,3967.0,1,1,1,375.0,3,0.0,0.0,1337,0
3571,1,3594,6250.0,1,1,1,2250.0,11,0.0,0.0,1365,0
3572,1,3595,11572.0,1,1,1,7164.0,22,0.0,0.0,1163,0
3573,1,3596,12000.0,1,1,1,5625.0,34,0.0,0.0,859,0
3574,1,3597,1500.0,1,1,1,500.0,4,0.0,0.0,893,0
3575,1,3598,5875.0,1,1,1,2125.0,10,0.0,0.0,997,0
3576,1,3599,13350.0,1,1,1,3850.0,24,0.0,0.0,1071,0
3577,1,3600,10197.0,1,1,1,3098.0,10,0.0,0.0,723,0
3578,1,3601,3250.0,1,1,1,2125.0,10,0.0,0.0,1117,0
3579,1,3602,12375.0,1,1,1,3875.0,24,0.0,0.0,863,0
3580,1,3603,7625.0,1,1,1,4375.0,21,0.0,0.0,1393,0
3581,1,3604,11875.0,1,1,1,3625.0,22,0.0,0.0,1388,0
3582,1,3605,1625.0,1,1,1,1250.0,3,0.0,0.0,1381,0
3583,2,3606,160114.0,1,1,1,57626.25,38,777.5,2.5,1373,1
3584,1,3607,4500.0,1,1,1,2250.0,11,0.0,0.0,666,0
3585,1,3608,2625.0,1,1,1,1375.0,4,0.0,0.0,850,0
3586,1,3609,5400.0,1,1,1,1875.0,8,0.0,0.0,1324,0
3587,1,3610,28745.0,1,1,1,10375.0,38,0.0,0.0,1323,0
3588,1,3611,12675.0,1,1,1,4875.0,25,0.0,0.0,1390,0
3589,1,3612,2875.0,1,1,1,1375.0,4,0.0,0.0,1381,0
3590,1,3613,4500.0,1,1,1,2125.0,10,0.0,0.0,1271,0
3591,1,3614,500.0,1,1,1,125.0,1,0.0,0.0,1355,0
3592,1,3615,11361.0,1,1,1,3375.0,20,0.0,0.0,1367,0
3593,1,3616,9794.0,1,1,1,2250.0,11,0.0,0.0,968,0
3594,3,3617,27619.0,4,1,1,57626.25,38,777.5,2.5,1325,1
3595,1,3618,21842.0,1,1,1,3250.0,19,0.0,0.0,929,0
3596,2,3619,37478.0,1,1,1,5409.0,4,777.5,2.5,429,0
3597,1,3620,6305.0,1,1,1,0.0,0,0.0,0.0,1031,0
3598,2,3621,13749.0,1,1,1,400.0,4,400.0,2.5,996,0
3599,1,3622,7591.0,1,1,1,0.0,0,0.0,0.0,926,0
3600,1,3623,10508.0,1,1,1,0.0,0,0.0,0.0,309,0
3601,1,3624,74093.0,3,1,1,20055.0,37,0.0,0.0,949,0
3602,1,3625,11692.0,1,1,1,0.0,0,0.0,0.0,95,0
3603,1,3626,1022.0,1,1,1,0.0,0,0.0,0.0,463,0
3604,2,3627,12964.0,1,1,1,450.0,3,350.0,2.0,943,0
3605,1,3628,265.0,1,1,1,6000.0,1,0.0,0.0,1012,1
3606,2,3629,17191.0,1,1,1,2484.0,6,777.5,2.5,922,0
3607,1,3630,29836.0,1,1,1,16165.0,3,0.0,0.0,815,0
3608,1,3631,22647.0,1,1,1,1136.0,9,0.0,0.0,883,0
3609,2,3632,33087.0,2,1,1,24761.0,9,500.0,1.0,724,1
3610,1,3633,5931.0,1,1,1,0.0,0,0.0,0.0,882,0
3611,1,3634,37300.0,1,3,1,23760.0,19,0.0,0.0,676,0
3612,1,3635,23704.0,3,1,1,14935.0,14,0.0,0.0,868,1
3613,1,3636,44038.0,2,1,1,21634.0,11,0.0,0.0,872,0
3614,1,3637,31011.0,1,1,1,0.0,0,0.0,0.0,1130,0
3615,1,3638,64956.0,3,1,1,36694.0,11,0.0,0.0,1012,0
3616,2,3639,12078.0,1,1,1,500.0,1,500.0,1.0,983,0
3617,3,3640,141554.0,4,1,1,41685.0,15,777.5,2.0,1139,1
3618,1,3641,24847.0,1,1,1,1550.0,4,0.0,0.0,1022,0
3619,1,3642,46207.0,3,1,1,16093.0,32,0.0,0.0,1130,0
3620,2,3643,121779.0,1,1,1,3500.0,3,777.5,2.0,634,0
3621,1,3644,28049.0,1,1,1,100.0,2,0.0,0.0,1164,0
3622,1,3645,11690.0,1,1,1,0.0,0,0.0,0.0,360,0
3623,2,3646,36491.0,1,1,1,500.0,1,500.0,1.0,1027,0
3624,1,3647,33413.0,3,1,1,31605.0,8,0.0,0.0,647,1
3625,1,3648,9446.0,1,1,1,0.0,0,0.0,0.0,667,0
3626,1,3649,48944.0,3,1,1,17988.0,12,0.0,0.0,1005,0
3627,2,3650,68092.0,3,1,1,16524.0,14,500.0,2.0,652,0
3628,1,3651,1000.0,1,1,1,1000.0,1,0.0,0.0,148,0
3629,1,3652,1884.0,1,1,1,0.0,0,0.0,0.0,31,0
3630,1,3653,22027.0,1,1,1,1225.0,3,0.0,0.0,653,0
3631,1,3654,4130.0,1,1,1,100.0,1,0.0,0.0,673,0
3632,1,3655,3447.0,1,1,1,1000.0,1,0.0,0.0,872,0
3633,2,3656,59317.0,1,1,1,4794.0,3,777.5,1.0,660,0
3634,1,3657,2886.0,1,1,1,500.0,1,0.0,0.0,557,0
3635,1,3658,4028.0,1,1,1,0.0,0,0.0,0.0,346,0
3636,1,3659,45485.0,1,1,1,8417.0,4,0.0,0.0,759,1
3637,1,3660,31539.0,1,1,1,6406.0,16,200.0,1.0,721,0
3638,1,3661,4586.0,1,1,1,1000.0,1,0.0,0.0,249,0
3639,1,3662,20335.0,1,1,1,5115.0,2,0.0,0.0,768,0
3640,1,3663,2250.0,1,1,1,1750.0,7,0.0,0.0,817,0
3641,1,3664,25418.0,1,1,1,50.0,1,50.0,1.0,720,0
3642,2,3665,2686.0,1,1,1,7500.0,4,500.0,1.0,301,1
3643,1,3666,47662.0,1,1,1,100.0,1,100.0,1.0,760,0
3644,1,3667,4224.0,1,1,1,0.0,0,0.0,0.0,336,0
3645,1,3668,4375.0,1,1,1,2875.0,16,0.0,0.0,248,0
3646,3,3669,76210.0,4,1,1,37937.0,29,777.5,2.5,798,1
3647,1,3670,10512.0,1,1,1,0.0,0,0.0,0.0,836,0
3648,1,3671,3834.0,1,1,1,500.0,1,0.0,0.0,524,0
3649,1,3672,41537.0,1,1,1,3000.0,3,250.0,1.0,669,1
3650,1,3673,4584.0,1,1,1,0.0,0,0.0,0.0,652,0
3651,1,3674,19870.0,1,1,1,11075.0,4,0.0,0.0,892,0
3652,1,3675,18088.0,1,1,1,16697.0,6,0.0,0.0,501,0
3653,1,3676,20765.0,1,1,1,15949.0,4,0.0,0.0,319,0
3654,1,3677,7138.0,1,1,1,0.0,0,0.0,0.0,293,0
3655,2,3678,17539.0,1,1,1,500.0,3,400.0,2.0,628,0
3656,2,3679,7038.0,1,1,1,1336.0,3,777.5,2.5,309,0
3657,1,3680,5459.0,2,1,1,9864.0,14,0.0,0.0,880,1
3658,1,3681,1125.0,1,1,1,0.0,0,0.0,0.0,898,0
3659,1,3682,8994.0,1,1,1,0.0,0,0.0,0.0,1104,0
3660,2,3683,44780.0,1,1,1,2100.0,3,777.5,2.0,968,0
3661,1,3684,12286.0,2,1,1,7972.0,11,250.0,1.0,1018,1
3662,2,3685,25047.0,1,1,1,500.0,1,500.0,1.0,443,0
3663,1,3686,16844.0,1,1,1,0.0,0,0.0,0.0,483,0
3664,1,3687,49271.0,3,1,1,20695.0,11,0.0,0.0,852,0
3665,2,3688,9157.0,2,1,1,22802.0,10,777.5,2.5,901,1
3666,1,3689,86588.0,1,1,1,4537.0,4,0.0,0.0,1072,0
3667,1,3690,53027.0,2,1,1,30627.0,16,0.0,0.0,1290,0
3668,1,3691,24765.0,1,1,1,19969.0,5,0.0,0.0,595,0
3669,1,3692,29174.0,1,1,1,100.0,1,0.0,0.0,1087,0
3670,1,3693,1100.0,1,1,1,1100.0,2,0.0,0.0,438,0
3671,2,3694,56712.0,3,1,1,15685.0,14,500.0,1.0,997,0
3672,1,3695,8232.0,1,1,1,0.0,0,0.0,0.0,258,0
3673,2,3696,58816.0,1,1,1,4600.0,5,777.5,2.5,570,0
3674,2,3697,24295.0,1,1,1,250.0,2,250.0,2.0,621,0
3675,2,3698,20198.0,1,1,1,3139.0,2,777.5,2.0,601,0
3676,1,3699,24454.0,1,1,1,1919.0,7,0.0,0.0,732,0
3677,1,3700,7847.0,1,1,1,0.0,0,0.0,0.0,284,0
3678,1,3701,29056.0,1,1,1,4354.0,14,0.0,0.0,715,0
3679,1,3702,42071.0,1,1,1,500.0,1,0.0,0.0,502,0
3680,1,3703,570.0,1,1,1,180.0,4,0.0,0.0,785,0
3681,1,3704,8904.0,1,1,1,3740.0,14,0.0,0.0,898,1
3682,1,3705,4354.0,1,1,1,1000.0,1,0.0,0.0,706,0
3683,1,3706,2000.0,1,1,1,0.0,0,0.0,0.0,165,0
3684,2,3707,57346.0,1,1,1,7946.0,6,777.5,2.5,492,0
3685,1,3708,11303.0,1,1,1,0.0,0,0.0,0.0,119,0
3686,1,3709,642.0,1,1,1,0.0,0,0.0,0.0,355,0
3687,1,3710,1000.0,1,1,1,0.0,0,0.0,0.0,500,0
3688,1,3711,5269.0,3,1,1,22697.0,13,0.0,0.0,604,1
3689,1,3712,38995.0,1,1,1,1200.0,2,200.0,1.0,563,0
3690,1,3713,4652.0,1,1,1,0.0,0,0.0,0.0,207,0
3691,1,3714,500.0,1,1,1,0.0,0,0.0,0.0,340,0
3692,1,3715,4546.0,1,1,1,1000.0,1,0.0,0.0,239,0
3693,1,3716,31673.0,1,1,1,2500.0,1,0.0,0.0,283,0
3694,1,3717,8684.0,1,1,1,0.0,0,0.0,0.0,544,0
3695,1,3718,2104.0,1,1,1,0.0,0,0.0,0.0,466,0
3696,1,3719,862.0,1,1,1,0.0,0,0.0,0.0,8,0
3697,1,3720,972.0,1,1,1,0.0,0,0.0,0.0,2,0
3698,1,3721,4490.0,1,1,1,0.0,0,0.0,0.0,107,0
3699,1,3722,13560.0,1,1,1,0.0,0,0.0,0.0,368,0
3700,1,3723,2000.0,1,1,1,0.0,0,0.0,0.0,520,0
3701,1,3724,8964.0,1,1,1,0.0,0,0.0,0.0,594,0
3702,1,3725,1837.0,1,1,1,1000.0,1,0.0,0.0,219,0
3703,1,3726,500.0,1,1,1,0.0,0,0.0,0.0,122,0
3704,1,3727,4090.0,1,1,1,0.0,0,0.0,0.0,59,0
3705,1,3728,12264.0,1,1,1,0.0,0,0.0,0.0,267,0
3706,1,3729,54950.0,3,1,1,30500.0,9,0.0,0.0,450,0
3707,1,3730,16094.0,1,1,1,0.0,0,0.0,0.0,199,0
3708,1,3731,1000.0,1,1,1,0.0,0,0.0,0.0,594,0
3709,1,3732,6705.0,1,1,1,600.0,2,0.0,0.0,507,0
3710,1,3733,6338.0,1,1,1,0.0,0,0.0,0.0,322,0
3711,1,3734,3110.0,1,1,1,1100.0,2,0.0,0.0,345,0
3712,1,3735,3000.0,1,1,1,1000.0,1,0.0,0.0,270,0
3713,1,3736,23257.0,1,1,1,0.0,0,0.0,0.0,361,0
3714,1,3737,18933.0,1,1,1,0.0,0,0.0,0.0,284,0
3715,0,3738,93198.0,3,1,1,28923.0,18,0.0,0.0,500,0
3716,2,3739,9862.0,1,1,1,1693.0,3,693.0,2.0,309,0
3717,1,3740,16501.0,1,1,1,0.0,0,0.0,0.0,360,0
3718,1,3741,9264.0,1,1,1,4830.0,15,0.0,0.0,424,0
3719,1,3742,4676.0,1,1,1,0.0,0,0.0,0.0,141,0
3720,1,3743,4636.0,1,1,1,0.0,0,0.0,0.0,42,0
3721,1,3744,3065.0,1,1,1,0.0,0,0.0,0.0,87,0
3722,1,3745,3230.0,1,1,1,0.0,0,0.0,0.0,10,0
3723,1,3746,8660.0,1,1,1,0.0,0,0.0,0.0,172,0
3724,1,3747,1500.0,1,1,1,0.0,0,0.0,0.0,60,0
3725,1,3748,2627.0,1,1,1,0.0,0,0.0,0.0,25,0
3726,1,3749,1224.0,1,1,1,0.0,0,0.0,0.0,269,0
3727,2,3750,12602.0,1,1,1,5632.0,5,500.0,1.0,158,0
3728,1,3751,1022.0,1,1,1,0.0,0,0.0,0.0,277,0
3729,1,3752,3788.0,1,1,1,0.0,0,0.0,0.0,61,0
3730,1,3753,1446.0,1,1,1,0.0,0,0.0,0.0,99,0
3731,1,3754,20882.0,1,1,1,1000.0,1,0.0,0.0,328,0
3732,1,3755,5450.0,1,1,1,125.0,3,0.0,0.0,687,0
3733,2,3756,25730.0,1,1,1,1431.0,3,777.5,2.0,630,0
3734,1,3757,6835.0,1,1,1,765.0,3,0.0,0.0,596,0
3735,1,3758,16936.0,1,1,1,14970.0,2,0.0,0.0,580,0
3736,1,3759,20410.0,1,1,1,0.0,0,0.0,0.0,541,0
3737,1,3760,1500.0,1,1,1,0.0,0,0.0,0.0,480,0
3738,1,3761,27759.0,1,1,1,7195.0,5,0.0,0.0,499,0
3739,1,3762,500.0,1,1,1,500.0,1,0.0,0.0,493,0
3740,2,3763,25054.0,3,1,1,32592.0,17,777.5,2.5,486,1
3741,1,3764,4751.0,1,1,1,0.0,0,0.0,0.0,334,0
3742,1,3765,5354.0,1,1,1,0.0,0,0.0,0.0,32,0
3743,1,3766,1500.0,1,1,1,1500.0,1,0.0,0.0,235,0
3744,1,3767,6356.0,1,1,1,5000.0,1,0.0,0.0,180,0
3745,1,3768,642.0,1,1,1,642.0,3,0.0,0.0,170,0
3746,1,3769,7504.0,1,1,1,0.0,0,0.0,0.0,100,0
3747,1,3770,6015.0,1,1,1,0.0,0,0.0,0.0,30,0
3748,1,3771,27488.0,3,1,1,23927.0,21,0.0,0.0,2273,1
3749,1,3772,39956.0,1,1,1,0.0,0,0.0,0.0,3206,0
3750,1,3773,35569.0,2,1,1,27119.0,21,0.0,0.0,3357,0
3751,2,3774,55472.0,3,1,1,17848.0,18,777.5,2.5,3566,1
3752,2,3775,15682.0,1,1,1,5025.0,6,500.0,1.0,3298,1
3753,3,3776,70178.0,5,1,1,57626.25,12,777.5,2.5,3306,1
3754,1,3777,203218.75,1,1,1,10300.0,5,200.0,2.5,3554,1
3755,2,3778,77978.0,1,1,1,1373.0,10,650.0,2.5,3753,1
3756,2,3779,203218.75,1,1,1,14000.0,13,777.5,2.5,3557,1
3757,1,3780,68684.0,2,1,1,5756.0,13,0.0,0.0,2892,0
3758,2,3781,23352.0,1,1,1,3600.0,8,777.5,2.5,1459,0
3759,1,3782,24228.0,1,1,1,2850.0,15,0.0,0.0,3452,0
3760,1,3783,19483.0,1,1,1,4263.0,18,0.0,0.0,3589,1
3761,1,3784,78231.0,3,1,1,19182.0,13,0.0,0.0,3102,1
3762,2,3785,74531.0,1,2,1,10914.0,17,750.0,2.5,3456,1
3763,2,3786,83276.0,3,1,1,22539.0,8,650.0,2.0,3424,0
3764,1,3787,21216.0,2,1,1,7787.0,12,0.0,0.0,3378,0
3765,1,3788,17967.0,1,1,1,1500.0,5,0.0,0.0,3340,0
3766,1,3789,4000.0,1,1,1,0.0,0,0.0,0.0,3453,0
3767,1,3790,74651.0,2,1,1,10893.0,22,0.0,0.0,3456,0
3768,1,3791,400.0,1,1,1,160.0,1,0.0,0.0,3460,0
3769,2,3792,35766.0,4,1,1,49702.0,20,777.5,1.0,3503,1
3770,1,3793,2000.0,1,1,1,0.0,0,0.0,0.0,3188,0
3771,2,3794,48296.0,3,1,1,31329.0,9,500.0,1.0,3061,0
3772,3,3795,203218.75,5,1,1,57626.25,26,600.0,2.0,3288,1
3773,1,3796,140544.0,1,1,1,1021.0,3,500.0,1.0,3342,0
3774,1,3797,43971.0,1,1,1,1491.0,11,0.0,0.0,2350,0
3775,0,3798,10635.0,4,1,1,45212.0,20,0.0,0.0,2131,1
3776,2,3799,13986.0,1,1,1,400.0,1,400.0,1.0,3398,0
3777,1,3800,46269.0,3,1,1,20594.0,14,0.0,0.0,3487,1
3778,2,3801,27712.0,1,1,1,750.0,2,750.0,2.0,3491,0
3779,1,3802,35850.0,1,3,1,17759.0,18,0.0,0.0,3439,0
3780,1,3803,7630.0,1,1,1,220.0,3,0.0,0.0,3403,0
3781,1,3804,31541.0,1,1,1,5101.0,12,0.0,0.0,3488,0
3782,2,3805,8009.0,1,1,1,8102.0,12,777.5,2.5,3279,1
